ID,Name,Year Published,Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics,Domains
32969,Innsmouth Escape,2008,2,5,30,12,244.0,5.62,14594.0,2.0,530,"Area Movement, Dice Rolling, Hidden Movement, Point to Point Movement, Secret Unit Deployment",Thematic Games
140097,Imagem & AÆo: No Limite,2008,0,0,60,10,37.0,6.28,14595.0,1.0,64,"Line Drawing, Team-Based Game, Time Track",Unknown
155836,Hollywood Game Night Party Game,2014,4,8,0,12,60.0,5.88,14596.0,1.33,239,Action Queue,Unknown
87876,The Card Game of Oz,2014,1,4,20,14,66.0,6.0,14597.0,1.33,181,"Card Drafting, Dice Rolling, Hand Management, Point to Point Movement, Storytelling, Variable Phase Order, Variable Player Powers","Customizable Games, Thematic Games"
275777,Erune,0,2,5,120,12,31.0,9.58,14598.0,0.0,10,"Action Points, Dice Rolling, Modular Board, Paper-and-Pencil, Role Playing, Team-Based Game",Unknown
139374,DTC,2012,2,6,20,7,60.0,6.05,14599.0,1.38,92,Betting and Bluffing,Family Games
36523,Castellers,2008,2,4,30,0,155.0,5.67,14600.0,1.4,209,Set Collection,Family Games
29291,Tako Judo,2007,2,4,30,10,45.0,6.0,14601.0,2.0,51,"Area Movement, Enclosure, Pattern Building, Point to Point Movement, Team-Based Game",Abstract Games
91394,Ring-A-Ding-Ding,2011,2,6,10,4,113.0,5.71,14602.0,1.0,190,Pattern Building,Unknown
14128,Jupiter,1993,2,4,15,8,41.0,6.12,14603.0,1.38,86,Tile Placement,Abstract Games
15334,Sag's mit Symbolen,2005,3,6,45,12,41.0,5.96,14604.0,1.0,55,"Pattern Recognition, Team-Based Game",Unknown
40653,Walter Wick Can You See What I See?,2009,2,6,15,4,36.0,5.93,14605.0,1.2,72,Pattern Recognition,Children's Games
210350,Cont ria,2016,3,5,25,12,41.0,6.09,14606.0,2.5,72,"Hand Management, Memory, Take That",Unknown
4245,Asteroid Zero-Four,1979,2,2,60,12,54.0,6.17,14607.0,2.57,155,"Dice Rolling, Hexagon Grid, Simulation",Wargames
4579,Pirates des Carabes,1997,3,6,120,10,55.0,5.87,14608.0,2.0,112,"Hand Management, Set Collection, Team-Based Game, Variable Player Powers",Unknown
75783,Draco,2010,2,2,15,6,34.0,6.29,14609.0,1.0,63,Unknown,Unknown
64520,Gongor Whist,2008,1,1,10,0,31.0,6.22,14610.0,2.0,20,Trick-taking,Unknown
259554,Spoilers: Popcorn Edition,2018,2,10,30,14,48.0,6.15,14611.0,1.0,82,"Betting and Bluffing, Team-Based Game",Unknown
67144,Frutti di Mare,2009,2,6,20,6,79.0,5.86,14612.0,1.0,125,"Commodity Speculation, Hand Management",Children's Games
117885,Chef Cuckoo!,2012,3,8,20,7,46.0,6.0,14613.0,1.0,103,"Storytelling, Voting",Unknown
3540,Tic Tac Chec,1995,2,2,10,0,68.0,6.0,14614.0,2.17,202,"Grid Movement, Pattern Building",Abstract Games
287678,Rat Attack,2019,2,2,30,8,31.0,6.36,14615.0,2.0,62,"Pattern Building, Take That, Tile Placement",Unknown
235249,Alchemistry,2017,1,4,60,16,52.0,7.25,14616.0,2.29,82,"Hand Management, Tile Placement",Unknown
173669,Backstab Card Game,2015,2,4,60,8,30.0,6.73,14617.0,2.0,87,"Campaign / Battle Card Driven, Take That",Unknown
146204,Ruckus: The Goblin Army Game,2014,2,4,20,8,91.0,6.11,14618.0,2.25,296,"Card Drafting, Deck Bag and Pool Building, Hand Management",Unknown
144874,Trailer Park Boys Board Game,2013,2,6,90,18,41.0,6.71,14619.0,1.67,97,"Dice Rolling, Pick-up and Deliver, Roll / Spin and Move",Unknown
115944,another damn Civilization game,2011,2,4,40,10,45.0,5.99,14620.0,1.93,227,Dice Rolling,Strategy Games
1007,Die Hanse,1993,3,6,75,10,164.0,5.7,14621.0,2.26,379,"Pick-up and Deliver, Team-Based Game",Unknown
65242,"Shiloh: Bloody April, 1862",2010,1,2,180,12,32.0,6.25,14622.0,2.88,232,"Dice Rolling, Hexagon Grid, Movement Points",Wargames
4570,Wordsters,1991,2,6,60,12,65.0,5.87,14623.0,1.33,225,Unknown,Unknown
256915,Dice & Dragons,2018,1,5,30,8,91.0,5.9,14624.0,1.0,216,"Cooperative Game, Dice Rolling, Role Playing",Unknown
66533,Turning Point,2009,2,2,90,12,33.0,6.17,14625.0,1.75,108,"Campaign / Battle Card Driven, Hexagon Grid",Wargames
25069,Med andra ord,2001,4,8,20,8,119.0,5.77,14626.0,1.25,190,Cooperative Game,Unknown
14715,Dueling Nobles,2004,2,2,20,8,44.0,6.57,14627.0,1.93,78,"Card Drafting, Dice Rolling, Hand Management, Variable Player Powers",Unknown
88900,Yaniv,0,2,10,20,8,58.0,5.86,14628.0,1.4,28,"Hand Management, Set Collection",Unknown
1866,Brainstorm,1990,2,4,60,12,177.0,5.69,14629.0,1.62,341,Unknown,Unknown
3557,Steppe,1985,2,2,20,10,33.0,6.35,14630.0,2.4,90,Tile Placement,Abstract Games
882,Derby,2000,3,5,60,0,43.0,6.03,14631.0,1.67,91,Betting and Bluffing,Unknown
105602,Dabble,2011,2,4,60,10,73.0,5.92,14632.0,1.4,225,Unknown,Unknown
30081,Salvo!,2007,1,1,60,12,34.0,6.35,14633.0,1.33,125,Paper-and-Pencil,Wargames
146728,Badass Zombie Killers,2013,2,6,15,0,35.0,6.09,14634.0,1.0,113,Unknown,Unknown
10348,Second Front Now!,1997,1,2,240,12,36.0,6.4,14635.0,2.83,269,"Dice Rolling, Hexagon Grid",Wargames
201144,Merrill's Marauders: Commandos in Burma 1943-1944,2016,1,1,120,0,41.0,6.28,14636.0,2.0,188,"Point to Point Movement, Solo / Solitaire Game",Unknown
147418,Ajo y Agua,2013,4,6,20,8,58.0,6.01,14637.0,1.5,73,"Hand Management, Role Playing, Team-Based Game, Variable Player Powers",Unknown
2487,Why,1958,2,4,45,12,98.0,5.82,14638.0,1.22,357,"Roll / Spin and Move, Set Collection, Trading",Unknown
112811,Search for Gnomes,2012,2,4,35,8,34.0,6.26,14639.0,1.6,59,Memory,Unknown
143200,Jungle Speed: Silver,2013,3,4,0,7,68.0,5.83,14640.0,1.2,234,Pattern Recognition,Unknown
2098,Heresy,1995,2,5,90,12,109.0,5.76,14641.0,3.2,207,Voting,Customizable Games
17577,Granny Apples,2005,2,6,15,8,132.0,5.7,14642.0,1.3,303,Dice Rolling,Unknown
217863,Unauthorized,2017,6,12,40,12,44.0,6.26,14643.0,2.0,199,"Hand Management, Variable Player Powers",Unknown
7973,My Haunted Castle,1989,2,4,20,6,86.0,5.76,14644.0,1.14,222,Memory,Unknown
13767,Scene It? 007,2004,2,4,30,13,140.0,5.73,14645.0,1.71,411,Roll / Spin and Move,Unknown
244913,Brainwaves: The Brilliant Boar,2018,1,4,15,8,32.0,6.88,14646.0,1.0,108,Memory,Unknown
138470,Erie Railroad,2013,3,5,30,0,52.0,5.93,14647.0,2.0,114,"Auction/Bidding, Stock Holding",Unknown
5224,Vitoria 1813,1997,2,2,180,12,33.0,6.4,14648.0,2.67,196,"Hexagon Grid, Simulation",Wargames
142963,Cache Me If You Can!: The Geocaching Board Game,2013,2,4,60,8,42.0,6.71,14649.0,2.5,118,"Set Collection, Variable Player Powers",Unknown
35207,Likewise!,2008,3,6,35,12,137.0,5.78,14650.0,1.17,435,"Dice Rolling, Line Drawing",Unknown
37059,Charioteer,2008,2,5,40,0,35.0,6.13,14651.0,2.25,59,"Auction/Bidding, Card Drafting",Unknown
8134,History of War,2003,2,6,60,14,96.0,6.02,14652.0,2.57,277,"Campaign / Battle Card Driven, Card Drafting, Hand Management",Wargames
218854,Invisible Ink,2017,3,6,30,10,65.0,5.84,14653.0,2.0,121,Unknown,Unknown
251444,Penny Rails,2019,2,2,20,8,50.0,6.1,14654.0,2.0,295,"Hand Management, Network and Route Building, Stock Holding, Tile Placement",Unknown
73241,Bastogne: A Desperate Defense,2010,2,2,60,12,36.0,6.16,14655.0,1.8,182,"Hexagon Grid, Simulation",Wargames
24826,Zatre: Das Kartenspiel,2006,2,4,30,8,82.0,5.82,14656.0,1.43,214,Tile Placement,Abstract Games
34218,Slush Fund,2008,2,4,20,0,39.0,6.06,14657.0,2.0,96,Hand Management,Unknown
182556,Shinobi,2015,4,6,20,10,104.0,5.75,14658.0,1.5,247,Player Elimination,Unknown
164010,Moriarty's Machinations,2014,5,10,30,13,40.0,6.22,14659.0,2.33,107,"Acting, Voting",Unknown
8132,Winter Fury: The Battle of Tolvajrvi 1939,2001,2,2,360,14,64.0,5.99,14660.0,2.73,334,"Chit-Pull System, Dice Rolling, Hexagon Grid, Variable Phase Order",Wargames
193695,Let Them Eat Cake,2016,3,6,60,12,127.0,5.74,14661.0,2.33,423,"Bribery, Simultaneous Action Selection, Trading, Voting",Unknown
274053,Vintage Racers,2019,2,4,15,12,36.0,6.37,14662.0,1.33,198,Card Drafting,Unknown
32885,Sequence: States & Capitals,2006,2,6,15,7,98.0,5.73,14663.0,1.0,394,Pattern Building,Abstract Games
131200,Quarantine Z,2013,3,5,45,13,58.0,5.89,14664.0,2.0,174,"Area Movement, Cooperative Game, Simultaneous Action Selection, Trading, Variable Player Powers",Unknown
,Warage: Extended Edition,2017,2,6,90,10,49.0,7.64,14665.0,3.0,0,Unknown,Unknown
2149,Renfield,1999,4,7,60,10,156.0,5.64,14666.0,1.35,588,"Betting and Bluffing, Trick-taking",Unknown
6119,Laser Attack,1978,2,4,20,7,69.0,5.99,14667.0,1.17,160,"Pick-up and Deliver, Point to Point Movement",Children's Games
20533,Daihinmin,0,3,6,10,8,43.0,5.9,14668.0,1.25,36,"Ladder Climbing, Trick-taking",Unknown
209642,Sherlock Holmes and Moriarty's Web,2016,3,6,45,10,75.0,6.24,14669.0,1.67,196,"Cooperative Game, Modular Board, Network and Route Building, Tile Placement, Variable Player Powers",Unknown
12059,"The Ottomans: Rise of the Turkish Empire, 1453-1571",2004,2,4,180,0,49.0,6.28,14670.0,2.91,297,"Area Movement, Chit-Pull System, Variable Player Powers",Wargames
98197,Labyrinth: The Paths of Destiny,2011,2,6,45,10,134.0,5.91,14671.0,2.0,139,"Area Movement, Dice Rolling, Hand Management, Hexagon Grid, Modular Board, Pattern Building, Tile Placement, Variable Player Powers",Unknown
1884,Fireside Football,1996,3,6,240,12,62.0,5.89,14672.0,1.8,120,Simultaneous Action Selection,Unknown
90016,Tricky,2011,2,5,20,7,65.0,5.85,14673.0,1.14,146,Dice Rolling,Unknown
166556,Aqua Brunch,2014,3,7,20,8,62.0,5.91,14674.0,1.0,83,"Hand Management, Simultaneous Action Selection",Unknown
3499,3-D Chess,1977,2,2,90,0,129.0,5.91,14675.0,4.07,238,Grid Movement,Abstract Games
130598,10 Tage durch Deutschland,2012,2,4,30,8,31.0,6.34,14676.0,1.5,57,"Hand Management, Set Collection",Unknown
5460,The Deck of Dice,1997,2,4,30,6,44.0,6.25,14677.0,1.17,157,"Card Drafting, Hand Management",Unknown
7947,Lucky Catch,1997,2,5,10,5,43.0,6.11,14678.0,1.33,119,"Dice Rolling, Hand Management, Memory",Children's Games
10716,Kemps,0,4,8,30,7,85.0,5.87,14679.0,1.17,83,"Set Collection, Simultaneous Action Selection, Team-Based Game",Unknown
5437,Raid on Iran,1980,1,2,60,12,87.0,6.0,14680.0,1.86,361,"Hexagon Grid, Simulation",Wargames
227599,Brew Dice,2017,2,4,10,21,57.0,6.2,14681.0,1.0,101,"Dice Rolling, Pattern Building",Unknown
168728,The Hen Commandments,2015,3,8,45,15,94.0,5.92,14682.0,2.0,141,"Role Playing, Storytelling, Voting",Unknown
3657,Redemption: City of Bondage,1996,1,4,45,8,110.0,5.83,14683.0,2.0,244,"Roll / Spin and Move, Variable Player Powers",Unknown
10855,Le Paresseux,1990,3,6,45,7,45.0,6.02,14684.0,1.0,66,Unknown,Unknown
257411,This Game Goes to Eleven,2018,2,6,30,8,80.0,5.78,14685.0,1.0,297,Push Your Luck,Unknown
205495,1001,2016,2,8,45,8,55.0,6.11,14686.0,2.0,110,"Action Queue, Grid Movement, Simultaneous Action Selection, Voting",Unknown
6660,Cubus,1987,2,6,20,10,103.0,5.76,14687.0,1.91,256,"Modular Board, Tile Placement",Abstract Games
67609,Way of the Dragon,2010,2,5,75,7,170.0,5.72,14688.0,1.27,79,"Dice Rolling, Roll / Spin and Move, Set Collection, Variable Player Powers",Family Games
198142,TMNT HeroClix: Mouser Mayhem Starter Set,2016,2,2,0,14,37.0,6.48,14689.0,0.0,152,"Dice Rolling, Grid Movement, Variable Player Powers",Unknown
29489,Tai Chi Chuan,2007,3,5,30,12,56.0,5.96,14690.0,1.0,138,Push Your Luck,Unknown
7680,The Match Game,1963,3,7,30,10,33.0,6.33,14691.0,1.0,161,Team-Based Game,Unknown
11562,Crimean War,1998,2,2,0,12,42.0,6.16,14692.0,2.71,222,Hexagon Grid,Wargames
180916,Saving Time,2019,1,4,45,10,30.0,6.45,14693.0,3.0,88,"Action Queue, Cooperative Game, Variable Player Powers",Unknown
5059,Gazala: The Clash of Armor,1983,2,2,180,12,41.0,6.29,14694.0,4.08,163,"Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Ratio / Combat Results Table, Scenario / Mission / Campaign Game, Secret Unit Deployment, Simulation",Wargames
4285,Chattanooga,1997,2,0,300,12,34.0,6.48,14695.0,3.0,305,"Dice Rolling, Hexagon Grid",Wargames
151640,Iron & Ale,2014,3,8,45,18,97.0,5.92,14696.0,1.5,422,"Dice Rolling, Hand Management, Take That",Unknown
25795,Hexago Continuo,2006,2,4,20,8,34.0,6.13,14697.0,1.0,96,Tile Placement,Abstract Games
3435,Zwergen Ziehen,1997,2,4,20,10,103.0,5.76,14698.0,1.15,244,Hand Management,Unknown
36538,Dracula: El Vampiro del Castillo,1986,2,4,30,0,36.0,5.97,14699.0,2.5,57,"Memory, Rock-Paper-Scissors, Secret Unit Deployment",Unknown
3827,Creature Castle,1975,2,4,30,8,36.0,6.71,14700.0,2.0,39,Unknown,Unknown
2392,Mastermind,1971,2,2,20,8,6130.0,5.56,14701.0,1.8,9848,Induction,Abstract Games
193029,Tiffin,2016,2,4,60,14,96.0,5.89,14702.0,2.0,267,"Area Majority / Influence, Hand Management",Unknown
282410,Escape Pods,2019,1,5,30,10,40.0,6.51,14703.0,2.0,56,"Action Points, Grid Movement, Memory, Pick-up and Deliver",Unknown
23081,HeroCard Cyberspace,2006,2,4,0,12,40.0,6.23,14704.0,2.0,133,Variable Player Powers,Unknown
236480,NOVA,2017,2,4,45,8,35.0,6.58,14705.0,2.0,41,"Modular Board, Pattern Building, Tile Placement",Unknown
26033,Marat¢n Cl sico,1985,2,6,120,0,44.0,6.33,14706.0,1.33,81,Dice Rolling,Unknown
12291,Animal Party,2004,2,6,10,4,170.0,5.66,14707.0,1.15,415,Dice Rolling,Children's Games
28109,Malaya: V-Mail Postcard Game #1,2007,2,2,30,10,43.0,6.09,14708.0,2.0,129,Hexagon Grid,Wargames
144631,Futterneid,2013,2,5,10,8,115.0,5.7,14709.0,1.67,241,"Commodity Speculation, Take That",Unknown
259638,10 Latidos,2018,2,4,30,10,46.0,6.48,14710.0,1.0,76,Cooperative Game,Unknown
529,Charlemagne,1998,2,4,90,10,31.0,6.24,14711.0,4.0,84,Auction/Bidding,Unknown
3091,The Great Game of Britain,1973,2,5,30,10,167.0,5.7,14712.0,1.47,298,Roll / Spin and Move,Unknown
273092,Crumbs,2020,2,4,60,10,43.0,6.28,14713.0,1.67,138,"Area Majority / Influence, Area Movement, Dice Rolling, Enclosure, Take That, Variable Player Powers",Unknown
6983,Jungle,1981,2,6,30,9,42.0,6.08,14714.0,1.2,103,"Point to Point Movement, Tile Placement",Abstract Games
14102,Toss Up!,2004,2,6,15,8,276.0,5.6,14715.0,1.09,696,"Dice Rolling, Push Your Luck, Set Collection",Family Games
4962,1914,1968,2,2,360,12,258.0,5.79,14716.0,3.62,785,"Dice Rolling, Grid Movement, Hexagon Grid, Simulation",Wargames
4082,Can't Stop the Turtles,2002,2,4,45,7,49.0,6.0,14717.0,1.0,89,Push Your Luck,Unknown
200115,Rollers,2016,2,5,30,8,75.0,5.95,14718.0,1.0,280,"Dice Rolling, Push Your Luck",Unknown
232510,Timberman,2017,2,6,45,6,33.0,6.36,14719.0,0.0,34,"Area Majority / Influence, Hand Management, Tile Placement",Unknown
33414,Ghost Hunters,2007,3,5,15,5,41.0,6.13,14720.0,1.0,96,Pattern Recognition,Children's Games
26293,Kreta 1941,1990,2,2,240,12,80.0,5.91,14721.0,2.75,118,Hexagon Grid,Wargames
25013,Fagin's Gang,2007,2,6,120,10,128.0,5.74,14722.0,2.44,216,Commodity Speculation,Unknown
235867,Unicorn Glitterluck: A Party for Rosalie,2017,2,4,15,4,57.0,6.04,14723.0,1.0,153,"Cooperative Game, Dice Rolling, Roll / Spin and Move",Unknown
3674,Fast Attack Boats: A Game of the Arab-Israeli Naval War 1973,1980,2,3,180,12,65.0,6.17,14724.0,2.46,225,"Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Paper-and-Pencil, Scenario / Mission / Campaign Game, Simulation",Wargames
107604,Privacy No Limit,2011,3,12,45,18,63.0,6.07,14725.0,1.0,119,Voting,Unknown
2937,Diceland,2002,2,2,30,10,213.0,5.59,14726.0,2.0,371,"Dice Rolling, Modular Board",Abstract Games
19039,Fullmetal Alchemist: Trading Card Game,2005,2,2,30,10,30.0,6.36,14727.0,2.33,75,Unknown,Customizable Games
20642,CubiCup,2004,2,3,10,0,40.0,6.1,14728.0,2.33,46,Pattern Building,Abstract Games
13357,Like Minds,2004,4,8,30,10,106.0,5.71,14729.0,1.13,273,Simultaneous Action Selection,Unknown
143070,Even Steven's Odd,2013,2,4,20,8,41.0,6.17,14730.0,1.0,124,Dice Rolling,Unknown
3664,Grand Mastermind,1974,2,2,10,8,130.0,5.77,14731.0,2.91,268,Unknown,Unknown
94633,Conquest Tactics,2011,2,2,60,13,39.0,6.62,14732.0,2.71,95,"Action Points, Hand Management",Customizable Games
8746,"Bloody Ridge: Turning Point on Guadalcanal, September 1942",1975,2,2,90,12,40.0,6.16,14733.0,2.23,113,"Dice Rolling, Hexagon Grid, Simulation",Wargames
209014,Front Line No Komrades,2016,2,8,20,8,105.0,5.99,14734.0,2.0,229,"Hand Management, Player Elimination, Take That",Unknown
173292,Cup-A-Cup,2015,3,8,20,6,47.0,5.96,14735.0,1.0,97,"Dice Rolling, Pattern Recognition",Unknown
137332,That's It!,2013,3,99,15,10,73.0,5.97,14736.0,1.0,232,Unknown,Unknown
3293,Knig Artus Tafelrunde,1993,2,6,45,10,61.0,5.88,14737.0,1.67,120,Trick-taking,Unknown
205884,Schwupps,2016,2,5,20,8,65.0,5.9,14738.0,0.0,137,Unknown,Unknown
180238,RevoltaaA,2015,3,5,20,10,109.0,5.8,14739.0,1.17,124,Hand Management,Unknown
226529,Bitten: A Game of Survival,2017,2,4,5,10,30.0,6.65,14740.0,1.0,87,Unknown,Unknown
73759,Kemomimi Panic,2010,4,8,45,16,31.0,6.19,14741.0,2.0,160,"Player Elimination, Variable Player Powers, Voting",Unknown
14196,Ocean Trader,0,2,6,45,0,32.0,6.5,14742.0,2.0,69,"Commodity Speculation, Pick-up and Deliver, Roll / Spin and Move",Unknown
3423,Equations,1963,2,6,30,12,32.0,6.66,14743.0,3.0,122,Tile Placement,Abstract Games
85999,Black Stories Stadt-Land-Tod,2010,2,10,5,12,30.0,6.05,14744.0,1.0,68,"Paper-and-Pencil, Simultaneous Action Selection",Unknown
169768,Space Opera,2017,2,4,90,14,55.0,6.59,14745.0,2.33,107,Deck Bag and Pool Building,Unknown
66888,Dizios,2009,2,4,30,6,115.0,5.83,14746.0,1.67,218,"Pattern Building, Pattern Recognition, Tile Placement","Abstract Games, Children's Games"
11446,La Ruta del Tesoro,1980,2,6,180,8,129.0,5.77,14747.0,1.29,196,"Roll / Spin and Move, Set Collection, Trading",Unknown
4329,Drake & Drake,2002,2,2,30,12,240.0,5.55,14748.0,1.57,465,Unknown,Unknown
46957,Square Shooters,2010,2,6,15,8,200.0,5.73,14749.0,1.32,712,"Dice Rolling, Set Collection",Family Games
31604,"Civil War in the Far West: The New Mexico Campaign, 1862",2008,2,2,120,10,38.0,6.32,14750.0,2.13,246,Hexagon Grid,Wargames
25665,Red Russia,2008,2,4,240,14,44.0,6.21,14751.0,3.14,199,"Area Movement, Dice Rolling, Simulation, Variable Player Powers",Wargames
148117,All Hands on Deck!,2016,2,6,30,13,37.0,6.18,14752.0,1.0,134,"Auction/Bidding, Hand Management, Pattern Building",Unknown
274205,3D Labyrinth,2019,2,4,30,7,37.0,6.1,14753.0,1.5,82,"Modular Board, Network and Route Building, Point to Point Movement",Unknown
182193,Stealing Mona Lisa,2016,3,7,40,4,30.0,6.35,14754.0,1.0,43,"Card Drafting, Simultaneous Action Selection",Unknown
129315,Cactus Air Force: Air War Over the Solomons,2012,2,2,120,0,62.0,6.0,14755.0,2.5,234,Unknown,Wargames
8408,Siege at Peking,1982,2,2,120,12,66.0,5.98,14756.0,2.78,209,"Hexagon Grid, Simultaneous Action Selection",Wargames
7557,Battlegame Book 1: The Wild West,1975,2,4,30,7,34.0,6.31,14757.0,2.0,68,"Auction/Bidding, Dice Rolling, Grid Movement, Hexagon Grid, Simulation",Unknown
217680,Mexican Standoff,2017,3,5,30,10,47.0,5.99,14758.0,2.33,101,"Hand Management, Ladder Climbing, Push Your Luck, Set Collection, Trick-taking",Unknown
215065,75 Gnom' Street,2016,2,4,30,14,105.0,5.75,14759.0,1.8,393,"Area Majority / Influence, Hand Management, Variable Phase Order",Unknown
7181,Myths and Legends,2003,2,2,20,9,78.0,6.07,14760.0,2.14,116,Hand Management,Customizable Games
2731,Upthrust,1987,1,4,10,8,32.0,6.14,14761.0,1.33,72,"Grid Movement, Square Grid",Abstract Games
160488,Faras,2014,2,5,30,6,53.0,5.9,14762.0,1.67,89,"Hand Management, Memory",Unknown
172509,Asterix & Obelix: Das groáe Abenteuer,2016,2,4,60,8,65.0,6.09,14763.0,1.5,168,Dice Rolling,Unknown
257955,3x8,2018,2,4,30,8,97.0,5.75,14764.0,1.25,194,Pattern Building,Unknown
286714,Division: Throne Room,2020,1,2,90,13,33.0,6.15,14765.0,1.0,87,"Dice Rolling, Pattern Building",Unknown
2584,Code Name: Sector,1977,1,4,30,0,84.0,5.81,14766.0,1.75,206,"Line Drawing, Secret Unit Deployment",Unknown
131304,Circus Grandioso,2012,1,4,15,8,58.0,5.86,14767.0,1.33,75,Hand Management,Unknown
6053,Little Big Horn,1981,2,2,360,12,71.0,6.13,14768.0,3.5,186,"Dice Rolling, Hexagon Grid",Wargames
22205,Trapture,2006,2,2,0,6,46.0,5.95,14769.0,1.17,103,Enclosure,Abstract Games
33803,Octego,2007,2,2,30,7,67.0,6.21,14770.0,2.0,61,Unknown,Abstract Games
1065,Vigo,1994,2,6,45,10,49.0,5.94,14771.0,1.67,108,"Memory, Set Collection",Unknown
20645,Tenakee,2005,3,5,15,9,161.0,5.69,14772.0,1.25,343,Unknown,Unknown
8652,The Haunted Clock Tower,1994,2,6,15,5,124.0,5.74,14773.0,1.0,176,"Cooperative Game, Memory",Children's Games
136415,Alles Kse!,2013,2,6,15,6,169.0,5.74,14774.0,1.08,275,"Dice Rolling, Memory, Push Your Luck","Children's Games, Family Games"
37376,Gem Dealer,2008,3,5,30,8,359.0,5.6,14775.0,1.26,797,"Auction/Bidding, Hand Management, Set Collection",Family Games
22299,Marlborough: War of the Spanish Succession,2006,2,2,240,12,40.0,6.38,14776.0,3.25,246,Hexagon Grid,Wargames
2863,The Great Downhill Ski Game,1970,1,4,30,10,37.0,6.13,14777.0,1.33,85,Tile Placement,Unknown
43080,Miksi juuri Mntsl...?,2009,2,6,20,10,41.0,6.04,14778.0,1.4,22,Card Drafting,Unknown
273,Africa 1880,1997,3,6,120,14,140.0,5.7,14779.0,2.6,350,"Area Majority / Influence, Area Movement, Player Elimination, Simultaneous Action Selection",Unknown
231587,Hockey on Cards,2017,2,4,15,8,31.0,7.43,14780.0,1.0,56,"Hand Management, Push Your Luck",Unknown
1861,Dragonfire,1992,3,5,60,9,74.0,5.79,14781.0,1.86,191,"Cooperative Game, Modular Board, Role Playing",Thematic Games
16608,Jewels in the Attic,1992,2,18,30,8,37.0,6.89,14782.0,1.33,73,Role Playing,Children's Games
8331,Revolt in the East: Warsaw Pact Rebellion in the 1970's,1976,2,2,120,12,124.0,5.74,14783.0,2.16,464,Hexagon Grid,Wargames
6832,The Siege of Minas Tirith,1975,2,2,120,12,32.0,6.52,14784.0,3.4,97,"Dice Rolling, Hexagon Grid, Line of Sight, Simulation",Wargames
